Name,League,Defense,Midfield,Attack,Overall,Logo URL,Team_Rating
Scunthorpe United,EFL League Two,61,62,62,62,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1949.png,1.0
Crawley Town,EFL League Two,62,61,62,62,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/110890.png,1.0
Colchester United,EFL League Two,62,63,61,62,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1935.png,1.0
Newport County,EFL League Two,63,63,60,62,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/112254.png,1.0
FC Vaduz,RSL,63,63,60,62,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/286.png,1.0
Mansfield Town,EFL League Two,62,63,60,62,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1940.png,1.0
Hebei China Fortune FC,CSL,62,62,60,62,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/112978.png,1.0
CSM Politehnica Iași,Liga I,62,62,59,62,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/110815.png,1.0
Central Coast Mariners,A-League,60,61,64,61,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/111396.png,1.0
Mjøndalen IF,Eliteserien,60,62,62,61,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/112420.png,1.0
Mjällby AIF,Sweden Allsvenskan (1),59,62,62,61,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/112072.png,1.0
Harrogate Town,EFL League Two,61,61,62,61,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/112222.png,1.0
Walsall,EFL League Two,62,61,61,61,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1803.png,1.0
Barrow,EFL League Two,61,61,61,61,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/381.png,1.0
Falkenbergs FF,Sweden Allsvenskan (1),61,60,61,61,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/112169.png,1.0
Southend United,EFL League Two,61,61,60,61,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1954.png,1.0
Newcastle Jets,A-League,63,60,60,61,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/111398.png,1.0
Grimsby Town,EFL League Two,59,59,60,61,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/92.png,1.0
Cerro Largo,Sudamericana,63,61,56,61,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/115536.png,1.0
Qingdao Huanghai FC,CSL,60,61,55,61,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/112961.png,1.0
Tianjin TEDA FC,CSL,61,56,61,60,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/111774.png,1.0
St. Patrick's Athletic,SSE Airtricity Lge,60,61,60,60,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/423.png,1.0
Chongqing Dangdai Lifan FC SWM Team,CSL,54,60,60,60,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/112165.png,1.0
Bohemian FC,SSE Airtricity Lge,60,59,59,60,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/305.png,1.0
Mineros de Guayana,Sudamericana,59,59,57,59,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/110992.png,0.5
Sligo Rovers,SSE Airtricity Lge,60,59,53,59,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/563.png,0.5
Finn Harps,SSE Airtricity Lge,58,58,58,58,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/111131.png,0.5
Derry City,SSE Airtricity Lge,58,57,59,57,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/445.png,0.5
Waterford FC,SSE Airtricity Lge,57,57,57,57,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/753.png,0.5
Shelbourne FC,SSE Airtricity Lge,56,56,57,56,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/834.png,0.5
Cork City,SSE Airtricity Lge,53,55,54,54,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/422.png,0.5
Free Agents,Free Agents,0,0,0,0,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/111592.png,0.5
